"file","w","g1","g2","yg","y1","y2","yb","b1","b2","b3"
"13_F_2020-06-03_08-30_R.png",0.822283791806847,0.0141841715906628,0.0581225910114689,0.0806828569543788,0.00972253635275602,0.000117798950175756,0,0.012837140595403,0.00203674384853882,1.23688897684544e-05
"13_F_2020-06-04_09-00_R.png",0.823539528615721,0.0324023682300943,0.057879336179356,0.0508803115546634,0.000431144157643267,9.659513914412e-05,0,0.030212485746327,0.00451405577073497,4.41746063159085e-05
"13_F_2020-06-05_09-30_V.png",0.824397104973,0.0348125347506903,0.0693935945642852,0.0219288635699679,0.000445869026415237,9.60061443932412e-05,0,0.0434554437250855,0.00546881626190947,1.76698425263634e-06
"13_F_2020-06-06_10-50_V.png",0.826222988700725,0.0618008632307069,0.0304840123264821,0.00214806385645491,0.000296853354442905,5.00645538246963e-05,0,0.0630359852232997,0.014960466672321,0.00100070208174305
"13_F_2020-06-07_11-50_V.png",0.82634019865615,0.0504992319508449,0.00212155909266537,0.000314523196969269,0.000302743301951693,6.53784173475446e-05,0,0.059181603573549,0.0562195489713796,0.00495521283914318
"13_F_2020-06-08_09-10_V.png",0.821915670087548,0.0597552844609049,0.00171102975130286,0.000275649543411269,0.000425843204885358,9.07051916353321e-05,0,0.0374447522923676,0.0731201643530953,0.00526090111484926
"13_F_2020-06-09_11-20_V.png",0.828917050691244,0.0520471101561543,0.00124572389810862,0.000274471553909512,0.000391681509334389,8.42262493756656e-05,0,0.0161278542685628,0.0919491485491881,0.0089627331241224
"13_F_2020-06-10_09-40_O.png",0.825729411099488,0.0360935983338516,0.0022234551845674,0.00017375345150924,0.000304510286204329,5.12425433264539e-05,0,0.00219047147851818,0.117769500438212,0.0154640571843224
"13_F_2020-06-11_14-30_O.png",0.825126280474588,0.0440450274707152,0.0012463128928595,0.000259157690386663,0.00038166859856945,6.36114330949083e-05,0,0.00110554314739947,0.114503524544589,0.0132688737477972
"13_F_2020-06-12_09-10_O.png",0.831623481571532,0.0119565934428392,0.00118918040202426,0.000196135252042634,0.00032335811823245,4.94755590738175e-05,0,0.000111909002666968,0.128607003854382,0.0259428627972068
"13_F_2020-06-13_18-30_O.png",0.829122609859301,0.011355229802192,0.00111673404766617,0.000248555784870845,0.000477674742962691,6.83233911019385e-05,0,6.83233911019385e-05,0.129974060671171,0.0275684883096322
"13_F_2020-06-14_10-20_O.png",0.83079064299379,0.00938504236050248,0.0019595855361737,0.000302154307200814,0.00038166859856945,5.71324908352417e-05,0,9.24721758879685e-05,0.126873003307795,0.0301582982292462
"13_F_2020-06-15_09-30_O.png",0.833419326566962,0.00760451122859593,0.00108492833111871,0.000216161073572512,0.000319235154976299,3.59286798036056e-05,0,0.000116620960673998,0.121589131397661,0.0356141566066363
"13_F_2020-06-16_12-40_O.png",0.835867777746365,0.00645656045913319,0.000725641533082657,0.000192601283537361,0.000414652304618661,5.59545013334841e-05,0,1.11909002666968e-05,0.12532159113398,0.0309540301376834
"13_F_2020-06-17_18-00_O.png",0.835185721824847,0.0111396577233704,0.00081575772996711,0.000147248687719695,0.000298031343944663,3.82846588071207e-05,0,8.24592651230292e-06,0.118634733727253,0.0337323183775786
"14_B_2020-05-28_18-20_U.png",0.800607017990256,0.0143219963623684,0.0660333795105218,0.0391846427864635,0.0614168386531339,0.00454114952927539,0.00952875707971691,0.00423899522207458,0.000119565934428392,7.65693176142414e-06
"14_B_2020-05-29_20-10_R.png",0.809149208862251,0.0028978541743236,0.027613251910699,0.05502683460085,0.0479129559997361,0.0372550959825846,0.0183784032116706,0.00142713428137928,0.000182588372772422,0.000156672603733756
"14_B_2020-05-30_18-00_R.png",0.809704630912329,0.000947692554163957,0.0226120974809873,0.0124666628971003,0.0529783108572936,0.0430413804152177,0.0414404926823292,0.0161207863315522,0.000452347968674903,0.000235597900351512
"14_B_2020-06-01_08-30_R.png",0.811211868479828,0.0004829756957206,0.0176627745893529,0.0493530481656347,0.0587239546521161,0.018420221838983,0.0163410703683809,0.0267527305796651,0.000634347346696446,0.000417008283622176
"14_B_2020-06-02_08-20_R.png",0.81156173136185,0.000494166595987297,0.0224259751397096,0.066197709046017,0.0606458445242336,0.00922895875151961,0.00650839199721052,0.0213251439503171,0.00107373743085202,0.000538341202303205
"14_B_2020-06-03_08-30_R.png",0.814461352520426,0.00105842356732917,0.0313604365157898,0.0763401986561496,0.0580124489930546,0.00362761867066241,1.0601905515818e-05,0.0127293545559922,0.00235303402976073,4.65305853194236e-05
"14_B_2020-06-04_09-00_V.png",0.81558338752085,0.00212097009791449,0.0247483814424246,0.0832226023201681,0.033570344821087,0.000350451876772874,5.18315380773327e-05,0.0340344726847794,0.00600715746421268,0.000310400233713117
"14_B_2020-06-05_09-30_V.png",0.81440363103484,0.00572326199428911,0.0277222159396115,0.072227248310763,0.0289608719007096,0.000269759595902481,5.30095275790902e-06,0.0410517561467492,0.00945159876735178,0.000184355357025058
"14_B_2020-06-06_10-50_V.png",0.818503034500957,0.0123535759049315,0.0255865209729251,0.0547240912988983,0.0226309453130154,0.00041052934136251,0,0.0454291651352803,0.0183978400384496,0.00196429749418073
"14_B_2020-06-07_11-50_V.png",0.819977877357157,0.00439331184680482,0.0131946604091864,0.0421891050106961,0.0111166869280861,0.000196135252042634,0.00490868225382375,0.0543212188892973,0.0446157633843167,0.00508655866858915
"14_B_2020-06-08_09-10_V.png",0.820183436525214,0.00428611480214488,0.0125938857632901,0.0429736460188667,0.0080327104124848,0.000207915147060209,0.00304097989878714,0.0530313203848727,0.0516218559460198,0.00402813510125998
"14_B_2020-06-09_11-20_O.png",0.823515968825686,0.00477733642437779,0.00697605382940827,0.0305853194236333,0.00450463185472091,0.000226173984337452,0.00223287910058146,0.0504768501503115,0.0716594573709159,0.00504532903602763
"14_B_2020-06-10_09-40_O.png",0.819828272690434,0.00598654264793192,0.00957587665978721,0.0282988418007219,0.00203203189053179,0.000148426677221453,0.000727408517335294,0.0413603893962097,0.0848747325963831,0.00716747712344388
